Claim_ID,Damage_Category,Sub_Detail,Property_Type,Region,US_State,Distance_From_Listing_M,Num_Guests,Children_Present,Elderly_Only_Group,Party_Flag,Pet_Present,Pet_Caused_Damage,Guest_Claim,Evidence_Available,Evidence_Type_Reviewed,Reporting_Delay_Hours,Reporting_Window_Status,Item_Age_Years,Depreciation_Applicable,Depreciation_Pct_Applied,Date_Reported,Date_Resolved,Resolution_Days,Estimated_Damage_USD,Outcome,Resolution_Type,Decision_Basis,Amount_Charged_to_Guest_USD,AirCover_Host_Reimbursement_USD
ACH-0653,Furniture Damage,,House,North America - US,CO,16.7,5,Yes,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),238,Within Window - Days 8-14,4.9,Yes,0.588,2023-12-04,2023-12-22,18,348.57,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0654,Scratch Damage,Major Scratch (Affects Aesthetics),Apartment,Asia Pacific,,12.7,4,Yes,No,No,No,No,No damage at checkout,No,No photo/video evidence,193,Within Window - Days 8-14,0,N/A,0,2023-08-04,2023-08-24,20,537.89,Charged,Repair,"Major Scratch - Affects Aesthetics, Repair Recommended",537.89,537.89
ACH-0655,Appliance Damage,,Condo,North America - Canada,,12.0,4,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),110,Within Window - Days 3-7,0.2,Yes,0.024,2023-10-08,2023-10-10,2,273.03,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0656,Deep Cleaning Required,,Apartment,Asia Pacific,,274.8,3,No,Yes,No,No,No,No damage at checkout,No,No photo/video evidence,223,Within Window - Days 8-14,0,N/A,0,2024-05-15,2024-05-19,4,387.95,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0657,Electronics Damage,,Cabin,North America - Canada,,340.2,3,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,83,Within Window - Days 3-7,4.3,Yes,0.516,2024-05-26,2024-06-11,16,1005.59,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0658,Pet Damage,,Apartment,North America - US,NY,286.4,4,No,Yes,No,Yes,Yes,No damage at checkout,Yes,Guest: checkout photo/video,0,Within Window - 48 Hrs or Less,0,N/A,0,2024-04-25,2024-05-08,13,1226.79,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0659,Missing Item,,House,Australia/NZ,,12.0,7,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,175,Within Window - Days 8-14,3.0,Yes,0.36,2024-02-26,2024-02-29,3,479.66,Charged,Reimbursement,Missing Item Confirmed - Depreciation Applied (36%),306.98,306.98
ACH-0660,Furniture Damage,,Apartment,Europe - EU,,99.0,8,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,41,Within Window - 48 Hrs or Less,5.4,Yes,0.648,2024-06-10,2024-06-20,10,2793.24,Charged,Replacement,"Damage Confirmed - Not Repairable, Replacement Required",983.22,983.22
ACH-0661,Furniture Damage,,Cabin,North America - US,CA,7.5,6,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,6,Within Window - 48 Hrs or Less,2.0,Yes,0.24,2024-05-19,2024-06-05,17,2318.54,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0662,Missing Item,,House,North America - Canada,,211.3,7,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,210,Within Window - Days 8-14,5.7,Yes,0.684,2024-05-06,2024-05-09,3,1663.5,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0663,Linen/Bedding Stain,General Stain (washable),House,Europe - UK,,4.0,1,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,15,Within Window - 48 Hrs or Less,0,N/A,0,2023-10-26,2023-10-28,2,169.16,Waived,N/A,Washable Stain - Normal Wear and Tear,0,0
ACH-0664,Scratch Damage,Minor Scratch,Villa,Asia Pacific,,1.9,3,Yes,No,Yes,Yes,No,No damage at checkout,No,No photo/video evidence,19,Within Window - 48 Hrs or Less,0,N/A,0,2024-01-21,2024-01-23,2,89.63,Waived,N/A,Minor Scratch - Normal Wear and Tear,0,0
ACH-0665,Furniture Damage,,House,North America - Canada,,73.3,3,Yes,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),36,Within Window - 48 Hrs or Less,6.3,Yes,0.756,2024-05-08,2024-05-10,2,2578.27,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0666,Kitchenware Breakage,,Condo,North America - US,TX,5.1,2,Yes,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,469,Outside 14-Day Window (Rejected),0,N/A,0,2023-12-21,2023-12-30,9,144.21,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0667,Carpet/Flooring Damage,,Condo,North America - US,IL,17.3,6,Yes,No,No,Yes,No,Pre-existing condition,No,No photo/video evidence,80,Within Window - Days 3-7,0,N/A,0,2023-09-27,2023-10-03,6,696.09,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,696.09,696.09
ACH-0668,Pet Damage,,Condo,North America - Canada,,6.4,4,No,Yes,Yes,Yes,Yes,No damage at checkout,Yes,Guest: checkout photo/video,24,Within Window - 48 Hrs or Less,0,N/A,0,2024-05-19,2024-06-09,21,114.19,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0669,Furniture Damage,,Apartment,North America - US,NY,10.0,3,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),0,Within Window - 48 Hrs or Less,6.7,Yes,0.8,2023-11-03,2023-11-05,2,2094.54,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0670,Appliance Damage,,Apartment,Australia/NZ,,5.6,7,Yes,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,450,Outside 14-Day Window (Rejected),0.3,Yes,0.036,2024-09-06,2024-09-12,6,1048.35,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0671,Carpet/Flooring Damage,,Condo,Asia Pacific,,16.0,7,No,No,Yes,Yes,No,No damage at checkout,No,No photo/video evidence,139,Within Window - Days 3-7,0,N/A,0,2023-08-19,2023-08-29,10,3172.68,Charged,Reimbursement,Party Flagged - Damage Attributed to Event,3172.68,3172.68
ACH-0672,Kitchenware Breakage,,Cabin,North America - US,WA,9.8,5,No,Yes,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,4,Within Window - 48 Hrs or Less,0,N/A,0,2023-09-14,2023-09-15,1,316.88,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0673,Deep Cleaning Required,,House,Australia/NZ,,3.9,8,No,Yes,No,No,No,Pre-existing condition,No,No photo/video evidence,25,Within Window - 48 Hrs or Less,0,N/A,0,2023-09-23,2023-09-25,2,426.49,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,426.49,426.49
ACH-0674,Carpet/Flooring Damage,,House,North America - Canada,,405.8,8,Yes,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),109,Within Window - Days 3-7,0,N/A,0,2024-06-04,2024-06-09,5,1950.58,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0675,Wall/Ceiling Damage,Severe Structural Mark,Condo,North America - Canada,,80.9,3,No,Yes,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,242,Within Window - Days 8-14,0,N/A,0,2023-10-11,2023-10-21,10,287.08,Charged,Reimbursement,Severe Wall/Ceiling Damage - Covered,287.08,287.08
ACH-0676,Electronics Damage,,Condo,North America - Canada,,2.9,2,No,No,No,Yes,No,Pre-existing condition,No,No photo/video evidence,104,Within Window - Days 3-7,4.6,Yes,0.552,2024-05-31,2024-06-18,18,2047.22,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,917.15,917.15
ACH-0677,Kitchenware Breakage,,House,Australia/NZ,,17.6,7,No,Yes,No,Yes,No,No damage at checkout,No,No photo/video evidence,38,Within Window - 48 Hrs or Less,0,N/A,0,2023-08-30,2023-08-31,1,92.26,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,92.26,92.26
ACH-0678,Appliance Damage,,Condo,North America - US,NY,18.6,8,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,2,Within Window - 48 Hrs or Less,2.2,Yes,0.264,2024-09-01,2024-09-08,7,1370.74,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0679,Carpet/Flooring Damage,,Cabin,Europe - EU,,6.7,5,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,4,Within Window - 48 Hrs or Less,0,N/A,0,2024-04-05,2024-04-26,21,3661.99,Charged,Repair,"Damage Confirmed - Repairable, Repair Recommended",1614.94,1614.94
ACH-0680,Linen/Bedding Stain,Torn Fabric,Condo,Europe - EU,,34.8,1,No,Yes,No,No,No,No damage at checkout,No,No photo/video evidence,89,Within Window - Days 3-7,0,N/A,0,2023-09-09,2023-09-27,18,53.25,Charged,Repair,"Torn Fabric - Repairable, Repair Recommended",37.47,37.47
ACH-0681,Wall/Ceiling Damage,Minor Scratch,Apartment,Asia Pacific,,3.6,6,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,5,Within Window - 48 Hrs or Less,0,N/A,0,2023-12-10,2023-12-15,5,2399.05,Waived,N/A,Wall Minor Scratch - Not Covered,0,0
ACH-0682,Appliance Damage,,Cabin,North America - US,NY,64.8,5,No,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,136,Within Window - Days 3-7,0.4,Yes,0.048,2023-12-25,2023-12-28,3,1649.49,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0683,Wall/Ceiling Damage,Severe Structural Mark,House,Europe - EU,,5.8,2,Yes,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),14,Within Window - 48 Hrs or Less,0,N/A,0,2024-02-06,2024-02-08,2,2689.09,Charged,Reimbursement,Severe Wall/Ceiling Damage - Covered,2689.09,2689.09
ACH-0684,Scratch Damage,Minor Scratch,House,Europe - EU,,2.2,2,Yes,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,3,Within Window - 48 Hrs or Less,0,N/A,0,2024-09-27,2024-10-07,10,440.41,Waived,N/A,Minor Scratch - Normal Wear and Tear,0,0
ACH-0685,Carpet/Flooring Damage,,Condo,North America - Canada,,17.7,3,No,Yes,No,No,No,No damage at checkout,No,No photo/video evidence,127,Within Window - Days 3-7,0,N/A,0,2023-09-15,2023-09-23,8,3787.92,Charged,Repair,"Damage Confirmed - Repairable, Repair Recommended",1325.77,1325.77
ACH-0686,Kitchenware Breakage,,Condo,North America - Canada,,98.6,1,No,No,No,Yes,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),381,Outside 14-Day Window (Rejected),0,N/A,0,2024-05-02,2024-05-05,3,54.42,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0687,Furniture Damage,,Cabin,Australia/NZ,,12.1,7,No,No,Yes,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,136,Within Window - Days 3-7,3.8,Yes,0.456,2024-06-17,2024-06-18,1,495.1,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0688,Linen/Bedding Stain,Torn Fabric,House,Asia Pacific,,19.5,2,No,No,No,No,No,Pre-existing condition,No,No photo/video evidence,234,Within Window - Days 8-14,0,N/A,0,2023-12-27,2023-12-30,3,91.74,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,91.74,91.74
ACH-0689,Wall/Ceiling Damage,Minor Scratch,Cabin,Australia/NZ,,10.7,3,No,No,No,Yes,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),1,Within Window - 48 Hrs or Less,0,N/A,0,2023-12-30,2024-01-15,16,216.87,Waived,N/A,Wall Minor Scratch - Not Covered,0,0
ACH-0690,Scratch Damage,Major Scratch (Affects Aesthetics),House,North America - Canada,,7.8,6,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,476,Outside 14-Day Window (Rejected),0,N/A,0,2023-09-16,2023-09-17,1,763.48,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0691,Pet Damage,,Cabin,Australia/NZ,,6.4,6,Yes,No,No,Yes,Yes,Pre-existing condition,No,No photo/video evidence,62,Within Window - Days 3-7,0,N/A,0,2024-08-07,2024-08-12,5,611.91,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,611.91,611.91
ACH-0692,Pet Damage,,House,Asia Pacific,,0.8,1,No,No,No,Yes,Yes,Pre-existing condition,No,No photo/video evidence,309,Within Window - Days 8-14,0,N/A,0,2023-10-10,2023-10-11,1,1268.92,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,1268.92,1268.92
ACH-0693,Linen/Bedding Stain,Torn Fabric,Villa,Europe - UK,,15.8,2,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,5,Within Window - 48 Hrs or Less,0,N/A,0,2024-08-15,2024-08-21,6,92.59,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0694,Carpet/Flooring Damage,,Cabin,North America - US,CA,0.6,2,No,No,No,No,No,Pre-existing condition,No,No photo/video evidence,12,Within Window - 48 Hrs or Less,0,N/A,0,2023-09-08,2023-09-14,6,2815.88,Waived,N/A,No Evidence - Fast Reporting Supports Guest,0,0
ACH-0695,Missing Item,,Apartment,North America - US,NC,17.8,5,No,Yes,No,No,No,Pre-existing condition,No,No photo/video evidence,24,Within Window - 48 Hrs or Less,6.9,Yes,0.8,2023-08-04,2023-08-11,7,1332.71,Waived,N/A,Missing Item - No Pre-Checkin Proof of Existence,0,0
ACH-0696,Missing Item,,House,North America - US,AZ,13.3,7,No,No,No,No,No,Pre-existing condition,No,No photo/video evidence,294,Within Window - Days 8-14,1.5,Yes,0.18,2023-12-05,2023-12-14,9,1545.41,Charged,Reimbursement,Missing Item Confirmed - Depreciation Applied (18%),1267.24,1267.24
ACH-0697,Scratch Damage,Major Scratch (Affects Aesthetics),Apartment,Asia Pacific,,73.1,7,No,No,Yes,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),1,Within Window - 48 Hrs or Less,0,N/A,0,2024-06-20,2024-06-23,3,411.63,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0698,Deep Cleaning Required,,Condo,Europe - UK,,14.3,2,No,No,No,Yes,No,Pre-existing condition,No,No photo/video evidence,32,Within Window - 48 Hrs or Less,0,N/A,0,2024-08-06,2024-08-13,7,287.68,Charged,Reimbursement,No Evidence - Delayed Reporting Weakens Guest Claim,287.68,287.68
ACH-0699,Kitchenware Breakage,,Cabin,Europe - EU,,4.6,5,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,18,Within Window - 48 Hrs or Less,0,N/A,0,2023-08-25,2023-09-01,7,274.39,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,274.39,274.39
ACH-0700,Pet Damage,,Cabin,North America - US,CA,319.9,7,Yes,No,No,Yes,Yes,No damage at checkout,No,No photo/video evidence,494,Outside 14-Day Window (Rejected),0,N/A,0,2024-04-13,2024-04-18,5,1412.65,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0701,Appliance Damage,,Condo,Europe - UK,,10.4,6,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,157,Within Window - Days 3-7,7.4,Yes,0.8,2024-03-07,2024-03-17,10,1161.94,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0702,Missing Item,,House,Europe - UK,,19.6,1,Yes,No,No,No,No,No damage at checkout,No,No photo/video evidence,86,Within Window - Days 3-7,3.2,Yes,0.384,2024-07-29,2024-08-08,10,952.55,Charged,Reimbursement,Missing Item Confirmed - Depreciation Applied (38%),586.77,586.77
ACH-0703,Art & Valuables Damage,,Villa,Europe - UK,,67.2,1,No,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,217,Within Window - Days 8-14,3.3,No,0.0,2023-09-23,2023-09-26,3,11469.14,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0704,Deep Cleaning Required,,House,North America - US,NC,63.7,5,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,491,Outside 14-Day Window (Rejected),0,N/A,0,2023-09-27,2023-10-01,4,389.34,Waived,N/A,Claim Rejected - Reported Outside 14-Day Window,0,0
ACH-0705,Deep Cleaning Required,,Villa,Europe - UK,,18.4,8,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,21,Within Window - 48 Hrs or Less,0,N/A,0,2023-09-20,2023-09-23,3,84.76,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0706,Carpet/Flooring Damage,,Villa,Europe - UK,,1.9,6,Yes,No,No,Yes,No,No damage at checkout,Yes,Guest: checkout photo/video,20,Within Window - 48 Hrs or Less,0,N/A,0,2024-09-16,2024-09-19,3,2944.08,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0707,Deep Cleaning Required,,Villa,Australia/NZ,,10.0,3,No,No,Yes,Yes,No,No damage at checkout,No,No photo/video evidence,37,Within Window - 48 Hrs or Less,0,N/A,0,2024-09-27,2024-10-05,8,505.12,Charged,Reimbursement,Party Flagged - Damage Attributed to Event,505.12,505.12
ACH-0708,Carpet/Flooring Damage,,Condo,North America - US,CA,495.0,8,No,No,No,Yes,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),4,Within Window - 48 Hrs or Less,0,N/A,0,2023-08-13,2023-08-29,16,3865.28,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0709,Wall/Ceiling Damage,Minor Scratch,Condo,North America - US,NY,11.0,3,No,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,36,Within Window - 48 Hrs or Less,0,N/A,0,2024-05-04,2024-05-08,4,242.16,Waived,N/A,Wall Minor Scratch - Not Covered,0,0
ACH-0710,Carpet/Flooring Damage,,Villa,Asia Pacific,,58.7,8,No,Yes,No,No,No,No damage at checkout,No,No photo/video evidence,15,Within Window - 48 Hrs or Less,0,N/A,0,2024-06-02,2024-06-04,2,1491.84,Charged,Repair,"Damage Confirmed - Repairable, Repair Recommended",413.24,413.24
ACH-0711,Deep Cleaning Required,,Villa,Europe - UK,,7.9,3,No,Yes,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,148,Within Window - Days 3-7,0,N/A,0,2024-04-03,2024-04-09,6,451.14,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0712,Electronics Damage,,Cabin,Asia Pacific,,8.2,7,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,313,Within Window - Days 8-14,4.3,Yes,0.516,2024-05-13,2024-05-14,1,360.39,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0713,Deep Cleaning Required,,Cabin,Europe - UK,,13.9,2,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,233,Within Window - Days 8-14,0,N/A,0,2024-03-16,2024-03-25,9,107.16,Charged,Reimbursement,"Late Reporting (8-14 Days) - Weaker Host Claim, Still Within Window",107.16,107.16
ACH-0714,Wall/Ceiling Damage,Minor Scratch,Cabin,North America - Canada,,22.4,2,Yes,No,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,24,Within Window - 48 Hrs or Less,0,N/A,0,2023-08-16,2023-09-04,19,1180.99,Waived,N/A,Wall Minor Scratch - Not Covered,0,0
ACH-0715,Carpet/Flooring Damage,,Cabin,Europe - UK,,187.6,7,Yes,No,No,No,No,No damage at checkout,No,No photo/video evidence,22,Within Window - 48 Hrs or Less,0,N/A,0,2024-08-09,2024-08-29,20,4458.38,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0716,Deep Cleaning Required,,Cabin,North America - US,NY,28.5,7,No,Yes,No,No,No,No damage at checkout,Yes,Guest: checkout photo/video,25,Within Window - 48 Hrs or Less,0,N/A,0,2023-08-31,2023-09-02,2,372.04,Waived,N/A,Guest Evidence Verified - Checkout Condition Confirmed,0,0
ACH-0717,Carpet/Flooring Damage,,Cabin,Asia Pacific,,17.0,6,No,Yes,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),85,Within Window - Days 3-7,0,N/A,0,2023-12-28,2023-12-30,2,978.48,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0718,Wall/Ceiling Damage,Minor Scratch,Condo,Europe - UK,,123.3,1,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),209,Within Window - Days 8-14,0,N/A,0,2024-09-02,2024-09-19,17,2883.71,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0719,Appliance Damage,,Apartment,Europe - EU,,174.9,3,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,111,Within Window - Days 3-7,2.3,Yes,0.276,2023-12-20,2023-12-30,10,491.27,Waived,N/A,Ineligible - Incident Beyond 100m Radius of Listing,0,0
ACH-0720,Linen/Bedding Stain,Torn Fabric,Condo,Australia/NZ,,9.2,1,Yes,No,No,No,No,No damage at checkout,No,No photo/video evidence,10,Within Window - 48 Hrs or Less,0,N/A,0,2023-09-16,2023-09-25,9,115.65,Charged,Replacement,"Torn Fabric - Repair Costlier Than Replacement, Replace",115.65,115.65
ACH-0721,Art & Valuables Damage,,Apartment,Asia Pacific,,17.6,4,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,179,Within Window - Days 8-14,3.8,No,0.0,2024-07-26,2024-08-14,19,10138.03,Waived,N/A,"Late Reporting (8-14 Days) - Weaker Host Claim, Still Within Window",0,0
ACH-0722,Deep Cleaning Required,,Condo,Australia/NZ,,17.2,4,No,Yes,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),105,Within Window - Days 3-7,0,N/A,0,2023-08-05,2023-08-12,7,311.01,Waived,N/A,Guest Evidence Verified - Pre-existing Confirmed,0,0
ACH-0723,Scratch Damage,Major Scratch (Affects Aesthetics),Cabin,Australia/NZ,,14.8,2,No,No,No,No,No,No damage at checkout,No,No photo/video evidence,15,Within Window - 48 Hrs or Less,0,N/A,0,2024-07-07,2024-07-27,20,520.6,Charged,Repair,"Major Scratch - Affects Aesthetics, Repair Recommended",520.6,520.6
ACH-0724,Wall/Ceiling Damage,Minor Scratch,Cabin,North America - US,CA,10.8,1,No,No,No,No,No,Pre-existing condition,Yes,Guest: checkin photo/video (claims pre-existing),14,Within Window - 48 Hrs or Less,0,N/A,0,2024-03-21,2024-04-07,17,203.31,Waived,N/A,Wall Minor Scratch - Not Covered,0,0
ACH-0725,Kitchenware Breakage,,Apartment,North America - US,FL,11.4,6,No,No,No,Yes,No,No damage at checkout,No,No photo/video evidence,3,Within Window - 48 Hrs or Less,0,N/A,0,2024-02-05,2024-02-21,16,140.14,Charged,Reimbursement,Prompt Reporting (Within 48 Hrs) - Host Claim Supported,140.14,140.14
